seed,question,variant,kind,noise,sources,cleared,seconds_per_source,virtual_s,runtime_s,actions,move_s,measure_s,switch_s,optical_s,laser_s,cleared_count,visited_survey_points,termination,shared_attempts,shared_hits
20280915,3,B1,all_directional,constant,13,13,738.2421531189052,9597.147990545767,0.025439299999561626,287,8004.147990545767,1210.0,222.0,135.0,26.0,13,25,full_coverage,,
20280915,3,shared,all_directional,constant,13,13,650.1685688788191,8452.191395424648,0.039439399995899294,269,6920.191395424649,1200.0,219.0,87.0,26.0,13,25,full_coverage,15,13
20280915,3,B1,random,smooth,13,13,733.9477027820175,9541.320136166227,0.0257772000040859,279,7972.320136166227,1210.0,222.0,111.0,26.0,13,25,full_coverage,,
20280915,3,shared,random,smooth,13,13,643.2530258992842,8362.289336690696,0.03708999999798834,264,6844.2893366906965,1200.0,220.0,72.0,26.0,13,25,full_coverage,12,12
20280916,3,B1,boundary,constant,10,10,981.5220845526558,9815.220845526557,0.01694409999618074,370,7670.220845526555,1725.0,325.0,75.0,20.0,10,25,full_coverage,,
20280916,3,shared,boundary,constant,10,10,953.7210217187433,9537.210217187432,0.021727300001657568,372,7376.210217187433,1745.0,327.0,69.0,20.0,10,25,full_coverage,8,6
20280916,3,B1,cluster,smooth,10,10,914.1788514991631,9141.788514991631,0.01678399999946123,288,7471.788514991631,1350.0,246.0,54.0,20.0,10,25,full_coverage,,
20280916,3,shared,cluster,smooth,10,10,773.478745991218,7734.787459912181,0.019645100001071114,282,6082.787459912181,1350.0,246.0,36.0,20.0,10,25,full_coverage,8,8
20280916,3,B1,radius_min,spatial,10,10,925.2716385795171,9252.716385795171,0.016543999998248182,347,7225.716385795171,1645.0,308.0,54.0,20.0,10,25,full_coverage,,
20280916,3,shared,radius_min,spatial,10,10,873.0217575606779,8730.217575606779,0.01908969999931287,330,6801.217575606779,1565.0,293.0,51.0,20.0,10,25,full_coverage,7,6
20280916,3,B1,all_directional,constant,10,10,942.087456331203,9420.87456331203,0.015125500001886394,322,7563.874563312032,1485.0,277.0,75.0,20.0,10,25,full_coverage,,
